hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,filename,machine_id,machine_type,label
63.103454761746605,38.16910705832514,77.31783085011836,59.26951807428583,41.30169286769427,65.23737814919707,24.17773546076433,0,00000000.wav,id_00,valve,normal
63.27167204873629,37.757458007894485,77.2442235853648,63.16308213646677,38.35295298486416,65.77303883542753,19.09880061906588,0,00000001.wav,id_00,valve,normal
63.39659375165456,36.09685635873389,77.27471993357578,60.92466401064208,37.486836372928,66.56080069702989,15.950631894760694,0,00000002.wav,id_00,valve,normal
62.69517748192723,36.487103659231856,77.36358079813357,61.14634999085129,40.00958926606377,65.21556047438429,21.54050417992464,0,00000003.wav,id_00,valve,normal
64.833596277465,37.72441488644175,77.7469131268976,59.071532366311416,40.8479082037094,64.87268896323008,24.63116249535755,0,00000004.wav,id_00,valve,normal
63.88304116203653,40.8665630877977,77.17878170381712,62.73155634998788,38.58686909086047,66.82001892395377,21.20279086584508,1,00000005.wav,id_00,valve,normal
63.264468612558176,39.59733829854192,78.35119527586795,61.44155629389889,38.520218334898985,67.37180671096475,18.55364210138617,0,00000006.wav,id_00,valve,normal
64.40540268262905,42.46551569600898,78.1526367045233,59.775543193814585,40.051607720800966,65.85372615953328,24.647800581681675,1,00000007.wav,id_00,valve,normal
63.59117654936051,40.60379614055715,77.24708622072208,61.38248155582893,39.68493950016753,65.15384291506435,20.68179024475409,1,00000008.wav,id_00,valve,normal
65.10626434914823,37.67366926210799,77.80868846630864,63.48635217490678,36.08608318378511,67.22312393157705,15.98050584158765,0,00000009.wav,id_00,valve,normal
65.23900778610798,37.97751248586827,77.77868142879967,61.742607986068606,36.62447343860296,68.21663095424763,16.34213075429472,1,00000010.wav,id_00,valve,normal
63.89025040971006,37.634367887518266,77.28819319371195,60.158220107046056,39.08192470855349,66.5091996479716,21.784912200084527,1,00000011.wav,id_00,valve,normal
63.58513340113615,37.5090930524091,77.7464784491927,60.35237407724924,39.62988157247535,65.58500494370918,22.63002734284299,1,00000012.wav,id_00,valve,normal
63.76488619549406,36.113894473673085,77.58723529294866,60.50643754404663,37.53584562868331,67.5792328660728,17.254424939609954,0,00000013.wav,id_00,valve,normal
62.25665330960169,37.20621177959792,77.77554260059978,60.51276521591012,39.54982238491368,66.05500431610075,22.276066909931306,0,00000014.wav,id_00,valve,normal
64.32713845554221,37.16888448895439,77.67459547089817,59.63992350289125,37.14609721009534,67.34085649956046,17.530486744280303,0,00000015.wav,id_00,valve,normal
62.68876564333462,36.27126774717232,77.69933997079103,59.83137547308596,37.47325328274858,67.55474846861729,17.716761557447846,1,00000016.wav,id_00,valve,normal
62.54891162813834,40.49896319410706,78.16212880100912,59.800227428297205,39.40624038114746,67.8694610617984,21.395794893142167,0,00000017.wav,id_00,valve,normal
63.56669803501737,39.254730352925854,78.51293169581018,59.95017428584255,38.06518234093649,67.75680785017008,18.71396140899099,0,00000018.wav,id_00,valve,normal
61.93481158213928,36.10966892137135,77.9174951289616,59.20579590504015,36.88486802192223,68.18213982174174,16.575632175664886,0,00000019.wav,id_00,valve,normal
63.40581571256973,36.61333458897916,78.22846820055145,60.10642377843956,36.89697226259279,68.68892666044266,16.010634943083453,0,00000020.wav,id_00,valve,normal
63.613049208884405,37.3361407358922,77.5921470589642,59.44577810711684,38.89216290442832,67.2855910491084,21.280290180000183,0,00000021.wav,id_00,valve,normal
61.52960613162483,38.64091124946228,77.9922635894595,59.78238494264905,39.997399912111774,65.98230305499366,22.04202626898276,0,00000022.wav,id_00,valve,normal
62.31428857714869,36.125325837492,77.99552015498988,59.8499438514103,39.79122248648377,65.98820108865297,22.1580260739824,0,00000023.wav,id_00,valve,normal
61.375781056286,36.42265593041139,77.70137020069306,59.8455818669821,40.18398701265009,66.02204505868333,21.215905205255908,0,00000024.wav,id_00,valve,normal
62.196946937516,38.28631725643142,78.2146849350098,59.36428750066027,40.14387272190843,65.7846436124538,22.35770469736783,0,00000025.wav,id_00,valve,normal
61.89205293825029,37.47224917268012,77.76841486189542,59.03694771441698,39.21165212220056,67.35530829550277,22.276192005914687,0,00000026.wav,id_00,valve,normal
64.40476997576522,36.13536056927089,78.36181122638905,61.28133994841152,37.779825174274826,67.7833215528706,19.3031760261467,0,00000027.wav,id_00,valve,normal
63.903216173027374,35.862246581786174,78.37655057667229,60.44893304626147,37.06862192145418,68.85773886072377,15.493947804800364,0,00000028.wav,id_00,valve,normal
62.23349267689139,36.42251269280313,77.92161573847575,59.68026793851277,37.76138486099185,67.78646189574965,17.12615911027302,0,00000029.wav,id_00,valve,normal
60.440681825632055,36.228200593269165,78.0066519490073,59.91090933880476,39.55301705001448,66.53984977339391,20.77927190933334,0,00000030.wav,id_00,valve,normal
63.09360969996371,38.58915351442646,77.7972569645406,60.87643218757496,38.937004221786175,66.52399610157539,18.92324130483359,0,00000031.wav,id_00,valve,normal
61.60636802895266,37.84065271160236,78.782240819865,58.96203258330648,38.4350471508633,68.31541896520125,21.445623289654005,0,00000032.wav,id_00,valve,normal
63.45365810128209,35.968346549835445,78.25888438704709,60.02835189185256,36.683276924997024,68.8685242536559,15.75070057431001,0,00000033.wav,id_00,valve,normal
62.34857500277656,36.72137098277618,77.85433702554973,60.37298721727424,37.636907333543085,67.8589335674842,16.648628371870444,1,00000034.wav,id_00,valve,normal
62.33991153799192,38.64471953315277,78.40182885790165,58.74719858610679,41.08352102208751,65.62004336826776,25.28784882733704,0,00000035.wav,id_00,valve,normal
62.32130642809904,36.61117858665428,77.84968195648845,60.89878007616112,40.17754923884529,65.38426037801692,22.7341158497831,0,00000036.wav,id_00,valve,normal
61.73059938140108,36.63793273948259,77.50399404390704,60.70379836415948,40.97898342211326,64.90939505228114,22.73452858971213,0,00000037.wav,id_00,valve,normal
61.45461321146982,38.552887528008114,77.81922834099313,59.95740133652232,37.4720078146164,67.74948495911099,18.507768694226243,0,00000038.wav,id_00,valve,normal
62.14848381671746,37.91534778401172,77.9516254846911,59.07383610937748,41.1556641230392,65.56319816701323,23.673617452865336,0,00000039.wav,id_00,valve,normal
62.26322153612796,37.30293062195448,77.5784811137844,60.03006899348889,38.96050829824613,66.39880698783453,20.97197178032007,0,00000040.wav,id_00,valve,normal
61.80479914037306,40.12490120719247,77.81924034436034,59.15584430234162,37.62261471798976,67.54092034538613,18.39010460829348,0,00000041.wav,id_00,valve,normal
