hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,filename,machine_id,machine_type,label
54.54967712777636,45.21531932704512,72.86399062038936,70.90469739992497,35.74982418303561,57.12235505599887,18.382756901967905,0,00000000.wav,id_04,pump,abnormal
56.9219110606378,47.884570395180965,72.48206203512235,71.42677958308042,35.621789789941204,56.861387406929154,17.630476106631626,0,00000001.wav,id_04,pump,abnormal
58.11751289292332,43.99761646675891,72.33502208609502,71.60793220974524,35.8230809264998,56.626882517960674,18.39356497831465,0,00000002.wav,id_04,pump,abnormal
56.4197229799081,48.66580619171415,72.70774243355453,72.1135239643963,35.24359930492244,57.48421102635096,17.745948487253195,0,00000003.wav,id_04,pump,abnormal
58.56009814341755,43.42999176409951,73.0917088463127,71.95595336655214,35.12799167510315,58.03224315194362,18.28998497393055,0,00000004.wav,id_04,pump,abnormal
57.94196971618595,40.28930534206529,73.53399703967386,72.39845331030222,34.540220241638416,58.59028609867463,15.87838416751746,0,00000005.wav,id_04,pump,abnormal
60.266779392277016,42.85284913460025,73.46399362083058,72.43723302495992,34.227978665911635,58.43481571006594,17.756925031013477,0,00000006.wav,id_04,pump,abnormal
59.72403985701558,47.54110866347075,73.81654681430899,72.61728916922607,34.85759277653828,59.0545693897853,19.06966980758292,0,00000007.wav,id_04,pump,abnormal
61.47116217132816,42.05161617934564,73.72562319054278,72.69256063464735,35.04586780122699,58.7846879790248,17.86021609278819,0,00000008.wav,id_04,pump,abnormal
59.786607624531854,44.1926230920956,73.97521342218309,72.64759777063836,34.53311412156128,59.23189631037416,18.35864377340921,0,00000009.wav,id_04,pump,abnormal
70.2421336583048,52.04260915754206,72.80317471130385,72.72439680659011,35.73120389818301,57.91544937831742,20.57057053231065,0,00000010.wav,id_04,pump,abnormal
58.11052665165522,49.30732446748983,73.04606460726092,72.16633924350441,34.7079767624268,57.95009468011327,19.55346150581122,0,00000011.wav,id_04,pump,abnormal
64.7260605863381,46.1149816058241,73.17248686407271,70.44693976689366,35.051052836322114,58.56556566102104,21.04001890255517,0,00000012.wav,id_04,pump,abnormal
59.24921504487088,43.29168766430628,73.41102352180056,73.45287333160604,33.1807914771159,58.98723948267224,15.236446957640888,0,00000013.wav,id_04,pump,abnormal
64.17399739157861,48.66535649270112,73.37504378604535,73.36644242330055,34.92500134916697,58.67362369344713,20.913843861725745,0,00000014.wav,id_04,pump,abnormal
60.01828144060573,38.68419269722904,74.50116789883462,73.44083558442753,31.68139402446559,60.81105511286539,11.804595959230534,0,00000015.wav,id_04,pump,abnormal
61.82918488120865,47.213308561292976,74.02473019439896,73.58580122674505,32.98514310454732,59.656060746489146,15.213437370403875,0,00000016.wav,id_04,pump,abnormal
59.587030719876566,46.13592713555924,73.26841898771615,73.3058458794643,35.038513697701404,58.46041578737872,19.96992271690452,0,00000017.wav,id_04,pump,abnormal
59.77983175105726,51.173799953264,73.53859255504975,73.27263269656584,34.96149625417058,58.85153337614736,19.345233452324862,0,00000018.wav,id_04,pump,abnormal
61.00509447054768,47.27978674658268,73.26617750666104,72.52354320656747,34.997512168166274,58.4286303553888,19.40934281367181,0,00000019.wav,id_04,pump,abnormal
57.49769001193874,48.31318733078128,70.71186680984178,70.8509521384284,36.89415242613951,55.15652409195875,20.828654155830225,0,00000020.wav,id_04,pump,abnormal
63.40050838600945,41.79236820684211,71.89253380093956,72.03230689534837,36.92757885747097,56.74037292233774,21.57870302055072,0,00000021.wav,id_04,pump,abnormal
63.14976398295042,48.222096125981054,72.65006698331678,72.51575697226302,34.92832024055976,57.34242392242024,18.59512777092073,0,00000022.wav,id_04,pump,abnormal
59.77360375123064,48.47460749173133,72.89914764592285,72.81026176730113,35.53984164828432,57.52055444623346,20.15313412854256,0,00000023.wav,id_04,pump,abnormal
63.84087057315168,47.38805057336485,73.16275667094864,73.10000107605545,35.51211304711093,57.84662603375379,20.550672467054014,0,00000024.wav,id_04,pump,abnormal
67.25272645374201,43.46673269441685,72.31772899964884,72.36387440495986,34.59545823759662,57.60316291053583,17.776890465917738,0,00000025.wav,id_04,pump,abnormal
63.805052327042034,50.08396300665852,72.91955493205043,73.29754811664712,35.35814543847095,58.0154109957673,20.712316909445818,0,00000026.wav,id_04,pump,abnormal
61.62327897824332,44.51464750211736,73.06627998406228,73.51778311355679,34.01197484698431,58.44190915264238,15.436958346071847,0,00000027.wav,id_04,pump,abnormal
66.46803219403637,39.49230930257299,72.69790102028502,73.1694711710954,34.514879786899826,58.176453167118304,15.77995170979206,0,00000028.wav,id_04,pump,abnormal
58.5848825413932,47.10191611724856,72.9434441635631,73.01323381905145,35.61266703650985,58.09243828988389,20.409686319852263,0,00000029.wav,id_04,pump,abnormal
