hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,filename,machine_id,machine_type,label
55.69865224212612,61.52380206207044,60.014653132510645,62.76757571489817,54.22705946335197,52.93333395451289,30.866700740244745,1,00000000.wav,id_00,slider,abnormal
55.39377914314022,60.69990083706406,60.2836260461696,62.93334921080756,53.95594037678643,52.75109930660398,30.52586350852696,1,00000001.wav,id_00,slider,abnormal
56.09789500809734,59.43514657346749,60.08887186133918,63.03976928149714,54.28303191020012,52.69115169480092,30.58839879618596,1,00000002.wav,id_00,slider,abnormal
55.82866201237783,59.27224163739787,60.68015025751977,63.04925668289571,53.617256170019445,52.90928161626879,30.350311121570773,1,00000003.wav,id_00,slider,abnormal
56.422934745917104,54.14908995872033,61.23097938037901,63.60013361756779,52.84762379416421,53.15012509504038,29.589401922388696,0,00000004.wav,id_00,slider,abnormal
57.50462060672962,61.49324794436295,60.71363430848254,62.81731795210986,53.35109939493583,53.38060271511047,30.35917978485056,0,00000005.wav,id_00,slider,abnormal
55.866362233792245,53.34470979319265,64.1599891664658,65.85150852311,50.80988688248211,55.575987576407165,28.3195876866662,1,00000006.wav,id_00,slider,abnormal
57.74571725589124,54.481448890540726,60.99200061938988,63.51398501321849,52.86743414557126,53.20848947281555,29.12630233364188,0,00000007.wav,id_00,slider,abnormal
56.4611368867244,53.32927372128002,60.58412516314569,63.033139540040565,53.10874429164991,52.62544393726998,29.04601514480885,0,00000008.wav,id_00,slider,abnormal
55.387136792969386,59.368829394425696,59.84231656760537,62.54034466857205,54.2458376647108,52.31519416153674,30.82931892658555,0,00000009.wav,id_00,slider,abnormal
56.22495411129879,61.54892144151832,59.46483790936192,62.09699061864446,54.42979748943471,52.36851045975117,30.87055460025258,0,00000010.wav,id_00,slider,abnormal
56.382535111268425,55.42209519472056,59.9286354095554,62.59581157347794,54.27189824405999,52.369327969148806,30.00716966302808,0,00000011.wav,id_00,slider,abnormal
55.3895642747251,56.07150046935863,60.1394679504938,62.48735308751702,53.76425759242464,52.77648959165249,29.85367475732985,1,00000012.wav,id_00,slider,abnormal
56.149941740925016,57.79426376027058,61.46456305274626,64.05105323372754,52.842295258563205,53.44259644068271,29.063565113943223,0,00000013.wav,id_00,slider,abnormal
55.315881376971646,60.37709766454475,59.62065802872583,62.08913501949562,54.4697086710845,52.15445830610504,30.90579750085117,0,00000014.wav,id_00,slider,abnormal
55.71363177051788,54.73931768756041,59.71837052049055,62.25887100704034,54.067816627888526,52.28045940927458,30.58724065848425,1,00000015.wav,id_00,slider,abnormal
56.01337951570247,61.190846208445336,60.29284867917191,62.86987267478831,53.98424833394202,52.88080350592072,30.65035717524667,1,00000016.wav,id_00,slider,abnormal
53.79110231167215,60.92598907543166,59.71567253932443,61.999469328375625,54.28821869169279,52.52299194858168,30.45798216215472,0,00000017.wav,id_00,slider,abnormal
56.9031162011504,55.74760608899527,59.91794441851483,62.22225579144831,54.19481097748089,52.22555717808845,30.365554533874302,0,00000018.wav,id_00,slider,abnormal
55.68963139973823,59.44783203837724,59.6443503690675,62.01735576160527,53.95933721485148,52.07075128562757,30.85175930391173,1,00000019.wav,id_00,slider,abnormal
55.67438022375632,60.04925548148783,59.68239042438485,62.410662186292825,54.40147422174587,52.31924019860732,30.74478277405497,0,00000020.wav,id_00,slider,abnormal
55.32445730888767,61.50531625619678,59.49848394488996,62.03745316083975,54.541848970139895,52.49095035104756,31.30418597521293,1,00000021.wav,id_00,slider,abnormal
55.77638829208939,55.17052394915855,60.89209522029375,63.60828455751456,53.391484622431165,53.18461802044585,29.82098954810973,0,00000022.wav,id_00,slider,abnormal
58.24641021266055,55.78765318116534,59.71920823149975,62.34621197790223,54.22131014344474,52.15356064934667,30.259825346545227,1,00000023.wav,id_00,slider,abnormal
56.33771787721287,54.64340270181621,60.0928403502808,62.82274574886578,53.99041815091856,52.45958660938098,29.88466608431177,0,00000024.wav,id_00,slider,abnormal
56.066739438052906,54.76241747411997,60.07531744679212,62.27695694725564,53.67033158186227,52.44518576120858,29.55971511493299,1,00000025.wav,id_00,slider,abnormal
54.06604984644741,55.242245664251215,60.617980649591296,62.58782797166911,53.3613658561037,52.45914826193692,29.667460259499816,0,00000026.wav,id_00,slider,abnormal
56.20688394007573,54.83165159106247,60.0297279510605,62.536596969334994,54.263478139199606,52.35239788558013,30.22517255337784,1,00000027.wav,id_00,slider,abnormal
55.98813348425966,59.26659752831816,59.81624530983608,62.26876116906837,54.32390649791165,52.13833645914453,30.75021890792444,1,00000028.wav,id_00,slider,abnormal
56.07579727583615,60.2295942293768,59.73166202790071,62.292915192760105,54.4370133019308,52.30906834936758,31.05428173099047,1,00000029.wav,id_00,slider,abnormal
55.57265355979345,59.87553920495535,59.85300145241076,62.04610188027097,54.15055617936562,52.22246799371075,30.777627092330444,0,00000030.wav,id_00,slider,abnormal
55.285979379314966,59.15930859175755,59.65117819851784,62.08492263571091,54.46518322813053,52.16970609411327,30.59177796844862,0,00000031.wav,id_00,slider,abnormal
54.32187345992256,55.64868769366469,59.422688381216965,62.23078507906471,54.48710335053445,51.84447322565629,31.272234806642103,1,00000032.wav,id_00,slider,abnormal
