DPF,Hp.SD.1,Hp.mean.1,Jitter.APQ55,Jitter.PPQ5,Jitter.RAP,Jitter.local,PPE,PPF,PVI,RelHp.1,Shimmer.APQ11,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ55,Shimmer.local,filename,machine_type,machine_id,label,Fo.mean,Fo.std,Jitter.DDP,Shimmer.DDA,Jitter.absolute,Shimmer.local_db,praat.hnr,signal_analysis.hnr
84.9203539823009,1.2950531940382897,-6.173181609964458,1.4414471304354557,1.3527749634459252,1.4094720474915925,2.242637856785052,2.459875353211277,0.3539823008849557,0.6250905190847635,0.1339004498712373,10.892231429704823,9.70754394311001,10.069673139346156,12.611958000893894,16.46895277398129,00000251.wav,fan,id_06,normal,282.8833328998532,2.9234337008740776,4.228416142474778,29.122631829330032,1.269475920679887,1.455042344711888,6.249843703316698,8.103168602867422
80.48608665022896,1.1401223443798554,-3.5127515476421416,1.715187166615988,1.6140314327848193,1.5597813343714633,2.583774390354084,2.773483729591719,0.0704473406128918,1.0118097673968107,0.2149209334288298,10.22158719541068,8.66699209687669,9.408759836146904,11.350179829394424,15.03583824381313,00000075.wav,fan,id_06,normal,284.54150152529496,4.328065558592722,4.67934400311439,26.00097629063007,1.4552501761804086,1.320637290874662,5.09837788465486,8.15250073782032
87.90550070521861,1.2037891488796246,-4.739881071392056,1.8033885169132908,1.6454163786915137,1.9825329471865327,3.0859564017000256,2.522851121244454,1.0225669957686885,0.5945247922650228,0.1682462120104454,11.91004870090956,12.05446095912864,10.725691635561349,13.114786625137915,19.523324619697448,00000940.wav,fan,id_06,normal,283.3325556145377,3.0149388503570824,5.9475988415596,36.16338287738592,1.7403880070546738,1.7256493964689876,6.093726350284921,8.18053322900285
82.25352112676056,2.0676616511732666,-4.541351440110587,1.7902368998408202,1.728964778340791,1.7334207943363873,2.849157928080501,2.739351370215911,0.2464788732394366,1.038166531510656,0.1513085215883181,11.625268012807192,9.567709235155824,10.410965528290948,12.706935730062488,16.576029079639937,00000691.wav,fan,id_06,normal,284.8254391034918,4.175020479641502,5.200262383009162,28.703127705467463,1.6040859457555476,1.4732478224575989,5.288221760553026,6.130491263082118
80.32212885154063,1.7845026176337102,-5.549485342118783,1.374020972700754,1.3765198364924176,1.3805617818980005,2.2521675436888104,2.5943063492834435,0.1400560224089636,0.7440882990247492,0.1363514646448571,10.617262679956978,9.005089307253122,9.64290509737261,11.758218264419416,15.542268826260052,00000001.wav,fan,id_06,normal,286.3353571481242,3.3665221509308134,4.141685345694,27.015267921759367,1.2609457092819614,1.3870185533755726,6.360934408855061,7.532923142446474
82.88033886339569,2.364107497502023,-4.384789121714121,1.835441295113203,1.749213228402941,1.7424287344717797,2.847624176645948,2.827328187777636,0.4235792446170138,0.9877306514445438,0.1481723689695732,12.580122842996827,9.882708437913372,11.311413192296694,13.83879039129778,17.4425788537997,00000240.wav,fan,id_06,normal,284.08898992214466,4.431006677609056,5.227286203415339,29.64812531374012,1.6073446327683616,1.5519164586066572,5.063940602776414,6.109411773441343
84.53389830508475,1.2724540708300485,-4.204069514375333,1.5400235092256478,1.4282571743214845,1.534587586745254,2.442754285815085,2.43361785455044,0.211864406779661,0.723655236526232,0.1825975884960053,11.47301196153505,10.463092032571367,10.337182453797835,13.06768301611519,17.592379742664658,00000720.wav,fan,id_06,normal,283.2425536109934,3.0513405266114724,4.603762760235762,31.389276097714102,1.3793712469092194,1.5543558398184636,5.909772756065602,7.71254136057635
82.95932678821879,1.0941335654229565,-3.3616216240435604,1.6139078228651154,1.582624995529746,1.680340779370927,2.7016557594375707,2.633790392537859,0.3856942496493688,0.8591286213097905,0.2244288470704174,10.425893066480697,9.061377534321014,9.741393510222544,11.371455761610177,15.632169074639608,00000027.wav,fan,id_06,normal,286.0034745923179,3.5724046548968165,5.041022338112781,27.184132602963043,1.5149070501578394,1.383106447642716,6.361598529758672,7.5919093103143105
81.40845070422536,1.5951136331518734,-3.801640641507949,1.702471569367023,1.6291864361629411,1.5745922949553133,2.5912814036423346,2.5588146413301707,0.4577464788732394,0.8890233587105792,0.1852965595812742,11.282258595606065,9.415834754166546,10.572620425183707,12.063312301714078,16.431736294228298,00000487.wav,fan,id_06,normal,284.0855447689703,3.4336999634560583,4.72377688486594,28.24750426249964,1.4589644240929904,1.4582142104485352,5.283076531064417,6.007525097642032
79.63944856839873,0.9984111584960956,-4.54382232164815,1.9932899621288624,1.8249796180154656,1.7243328998920142,2.8839214475814714,2.8872375867848485,0.176740897843761,1.244871306997452,0.180432672781222,10.592126169030175,9.24045652474105,9.983203319293722,11.55251608371132,15.927756334982778,00000795.wav,fan,id_06,normal,282.3197906925958,4.843862817288968,5.172998699676043,27.72136957422316,1.6304809052333804,1.4046612614948517,4.69194152348564,7.244936662617141
83.48591549295776,1.1261606213387378,-8.3456343941284,1.630268549020602,1.514011189666899,1.603310359664525,2.5605143644903867,2.605356690947401,0.4929577464788732,0.7800482519714228,0.1055766091186551,11.731972071361149,10.127739781930355,10.281631011127343,13.615548640419242,17.194556726172554,00000855.wav,fan,id_06,normal,284.6373479845176,3.452600098284845,4.809931078993575,30.383219345791066,1.441704825642832,1.5318281729766838,6.032479378574645,7.829580592778206
83.40965128566397,1.850912650359421,-3.726210977750874,1.911820480289728,1.815328128211106,1.8804566961520288,3.0342328629202293,2.58538326213112,1.021486438886932,0.8242246876885693,0.1793038968976255,11.351611152621148,10.017251312898985,10.570465037626624,12.377406728638638,17.148186610717925,00000085.wav,fan,id_06,normal,284.45208153772626,3.484809816739761,5.641370088456085,30.051753938696947,1.7093023255813953,1.5225741305394034,5.8142399910524105,6.851264104480653
82.27625088090204,2.183002657230023,-4.234362520267293,1.7356168538763683,1.678747657138576,1.6562426993650907,2.7040273686324454,2.758015235304779,0.4228329809725158,0.966557335781654,0.1558271926781617,11.994984752733815,9.720701427859378,11.057372208749271,13.43863557907585,17.026702697659637,00000382.wav,fan,id_06,normal,284.56889921112,3.935411333680217,4.968728098095272,29.16210428357813,1.523440253789214,1.5142460337701886,5.652176608779196,6.632001459626264
81.51675485008818,1.3077504369780295,-3.510287509769838,2.0261939100695434,1.933726623906044,1.8958215528425504,3.1260635902904967,2.7657455745593813,1.058201058201058,0.9391514305687442,0.2075533673774801,12.286361647794642,10.886009778840348,11.490925971930867,13.219196582867555,18.556569286398947,00000736.wav,fan,id_06,normal,283.3839313862512,4.13929383764679,5.6874646585276505,32.65802933652105,1.7635850388143963,1.641087941650669,5.145393676190523,6.397998815022888
84.69135802469135,1.461711634920421,-3.4715826749195795,1.7675787732168786,1.7104091479849983,1.7384080823336832,2.8078324071308,2.531491878374601,0.4232804232804233,0.8050575880802976,0.2027043061277308,11.344606157706774,10.140951962942678,10.903616454313337,12.72596864663606,17.26078006414607,00000103.wav,fan,id_06,normal,284.082782517308,3.187095766381047,5.21522424700105,30.422855888828032,1.5836273817925195,1.533378372077067,6.115597284640173,6.92727357548673
81.99718706047821,1.4737067853037489,-3.222164330208372,1.5665146287612408,1.5128007379062889,1.5096081632881948,2.461948039765989,2.5367643689687687,0.2461322081575246,0.780595509626925,0.2129530337186314,10.655298288263165,9.465646381811924,10.228907942251787,11.8534866240654,16.30499902977176,00000122.wav,fan,id_06,normal,284.4478471865303,3.281246056991013,4.528824489864585,28.396939145435773,1.3841013014421386,1.439908311728794,5.768058757979291,6.51897347712924
80.76650106458482,1.2314783861953316,-4.135793816419415,2.0686812154315204,2.073340514086526,1.967932432280047,3.2577292299210026,2.754678429023337,1.0290986515259049,0.9589623877619076,0.1863143813561076,13.154573642633125,11.396517545902642,12.635748410648556,13.670415577416478,19.869665845977508,00000698.wav,fan,id_06,normal,281.40398326558244,4.29514930431684,5.903797296840141,34.189552637707926,1.848420305289315,1.7524883367467454,4.888433414272953,6.633182774082448
77.41707833450953,5.142805746316149,-13.30272104114334,0.5286705713358164,0.49040361509089,0.4683297404409817,0.7586466164616409,2.1120902108260022,0.0,0.4808375939349517,0.0542136861431286,8.92763697337223,7.299012474785176,7.992264451659521,10.16522569017242,12.762022795801563,00000612.wav,fan,id_06,normal,141.83883378203504,1.049403340278752,1.4049892213229451,21.897037424355528,0.8559322033898306,1.1170665869653815,6.1555154254304645,8.060539540548287
78.09859154929578,5.92989106665625,-17.67788787383834,0.5944560589639803,0.5529608497965568,0.5277954473649388,0.8562286542012706,2.1796289359477985,0.2112676056338027,0.4481398035382451,0.0423589191732345,10.76394076692863,7.3385383931927075,8.27375553168154,11.28906210109614,13.076312746177518,00001011.wav,fan,id_06,normal,141.94011759519978,1.0891192537704817,1.5833863420948164,22.015615179578123,0.9640591966173362,1.1419694706602608,5.333064004797384,6.781781550900879
82.09483368719037,1.2360177602970903,-4.101167154921093,2.113906963475736,1.907986617262472,1.846268161145484,3.0427305909535214,2.848226484210528,0.6723283793347488,1.2291368412981216,0.1873646905410096,10.471055591268698,9.043449151055931,9.806304844737369,11.404408998867495,15.501627226541173,00000249.wav,fan,id_06,normal,283.3590942106036,6.9341569261665565,5.538804483436452,27.1303474531678,1.7217699115044247,1.3555206323052664,5.050841460558735,7.687704872423272
81.18846694796062,1.8874345430400703,-5.0203450015814,1.487761324907771,1.4613633616766508,1.4837851038061705,2.409468461539294,2.427104482658447,0.6329113924050633,0.6546048189936526,0.1447643187713799,11.468794147718326,9.968625347763876,10.633216832053536,13.052729209265213,17.169938190509452,00000971.wav,fan,id_06,normal,284.96816255326263,2.847500708011066,4.451355311418512,29.905876043291627,1.354555047485051,1.5388991656598234,5.496855207458391,6.646436844468517
83.61003179088661,1.1194760858285515,-4.273489998380452,1.527223102938924,1.416224557868785,1.4496015713587445,2.334099443765199,2.480971287921192,0.2119392440833628,0.6684883722477105,0.1854267177626191,11.238478039762049,10.41761260682651,10.504918201250993,12.881219959148682,17.538839033265962,00000824.wav,fan,id_06,normal,283.46559696959594,2.9314566492194354,4.348804714076233,31.252837820479527,1.3183745583038868,1.5565897620326905,6.140000267716775,7.752897540418763
82.72343420126671,1.998872417541972,-4.843310407303478,1.8587869447293937,1.7994760850574116,1.8030481260877929,2.947584088475032,2.762484909144873,0.5629838142153413,0.9468502017658966,0.1461521893815498,12.252940409388998,10.227120674840068,11.32353001981785,13.295830505891852,17.83390778701541,00000605.wav,fan,id_06,normal,284.969028245128,4.304586312857952,5.409144378263378,30.681362024520205,1.658570925730377,1.5832699957439191,5.328631562170115,6.134730580229451
82.55977496483825,1.7413504248029137,-3.992109906900376,1.65621205858486,1.6263360701892169,1.60328871774886,2.623038634792304,2.643579429741375,0.3164556962025316,0.85804049449336,0.174414741211425,11.378044158530336,9.54781998512278,10.486923762526985,12.414470634275968,16.518802164634035,00000077.wav,fan,id_06,normal,285.1519581260344,3.688054316923657,4.809866153246579,28.643459955368336,1.474850510024622,1.4586681896814535,5.598859691632105,6.568159408691092
83.89711064129669,1.8985764478030351,-3.903834009654123,1.7908185436347794,1.697379695827645,1.7135813431160818,2.7815548631265474,2.672508990887283,0.4580690627202256,0.8431605564849525,0.1723421683681162,12.075210613956108,9.840698739004376,11.157419132858587,13.15054722195751,17.264060639004796,00000588.wav,fan,id_06,normal,284.37659647221267,3.756112757056655,5.140744029348245,29.52209621701313,1.5671483961931618,1.525075778282884,5.349701531476743,6.140980573284014
