hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,filename,machine_id,machine_type,label
62.07669490421932,44.08573662502359,70.72787286311853,57.66095253782148,42.56622790856592,57.57279909672588,24.3345673797294,0,00000993.wav,id_04,valve,normal
62.76796775271725,48.256173080422926,69.16565273911836,58.332859787802136,46.73896736974595,54.16049660987289,30.52656819908201,1,00000859.wav,id_04,valve,normal
65.34667919061155,41.381417100216936,74.98665212365599,65.59448474105855,36.17602498982802,63.55707724242238,16.78788859062017,0,00000298.wav,id_04,valve,normal
64.82336080834449,41.41651965186544,70.92712691884098,55.53993029615266,42.08251635412463,58.80214939604761,24.378213809369093,1,00000553.wav,id_04,valve,normal
63.07678478018076,41.671385945880985,72.53163152331742,61.57420467101295,38.07127290765345,60.6759706142477,18.99524146853156,0,00000672.wav,id_04,valve,normal
59.5641684280113,43.58751871106281,69.68744963643343,57.40028201425616,45.181918083544005,54.86791985123588,29.02884990162487,0,00000971.wav,id_04,valve,normal
63.121815843474735,39.37349436586652,71.13533324750665,58.36607839116432,42.6376039663907,58.7240399464801,24.240570472427155,1,00000027.wav,id_04,valve,normal
64.35199107622824,40.41387729192833,73.30290596408415,59.21028944124939,42.46863571861708,60.07272364548527,27.005698161018376,1,00000231.wav,id_04,valve,normal
62.55635125934444,41.390005630760825,73.25715661320828,58.26473800775729,42.70674844141264,60.26594692349786,26.18933090570696,1,00000306.wav,id_04,valve,normal
61.92404966071953,41.75173616457376,71.07007068071114,56.50096721166664,43.33490226619595,57.9775486965503,26.422370785558265,0,00000706.wav,id_04,valve,normal
61.006399364930814,62.412199280053606,68.34345422828959,57.177164502028326,47.89450999683505,52.80726284874756,33.02854435765833,1,00000558.wav,id_04,valve,normal
60.11115558354416,46.003594662109954,69.72482506046802,57.355629322102565,43.63072996823112,55.99980834961215,26.05028235403976,0,00000784.wav,id_04,valve,normal
63.234149545908906,39.12808276908547,72.99498404908329,59.45954018138141,42.59014865540637,59.8895332451812,25.482146942455337,1,00000239.wav,id_04,valve,normal
62.75091349388899,42.2208260459307,71.3965108231557,59.93527419779656,40.126467750094285,59.20572268253567,20.20749044779938,0,00000578.wav,id_04,valve,normal
63.02799217310962,49.19972893320278,69.88651395933258,60.39809844220263,44.40984334281004,58.01032409087862,27.513755305771497,1,00000055.wav,id_04,valve,normal
61.87318209735477,46.74330471091964,69.42123558240979,59.09110279740082,42.87180372763693,57.55999978695631,25.81320084446606,1,00000906.wav,id_04,valve,normal
65.28588438231597,40.483415899802495,74.78537054393028,65.84824174583589,37.5446308256477,63.65405870350333,19.44445322521445,0,00000175.wav,id_04,valve,normal
64.75154002456651,40.73570431445896,72.00144894378116,64.28144906574288,38.31081408839866,60.95763769461325,18.508806501904807,1,00000014.wav,id_04,valve,normal
63.55554505883083,43.86287511847158,72.81207814723538,61.04506010623082,41.0661001247318,60.153282112844536,21.743838719608195,1,00000077.wav,id_04,valve,normal
65.33126007842063,41.25150484039343,72.83466267350718,59.33103314529741,40.51405171794614,60.55278131901802,21.44225443093988,0,00000481.wav,id_04,valve,normal
64.07315204300141,42.334563644905366,73.33390931968083,58.08190904341523,43.102000638423874,60.43668798269128,27.4355388072638,0,00000310.wav,id_04,valve,normal
65.27756428700107,42.83800039553492,73.23240586474807,58.74118389848712,42.77176351001976,59.931218343835,25.865358401550825,0,00000311.wav,id_04,valve,normal
63.44501662322597,44.99689505272008,69.40232466181462,58.89095846219064,44.2390892572221,54.616327094164205,26.87025543718165,1,00000883.wav,id_04,valve,normal
63.43837177102185,44.19617385247233,74.34711487120558,66.73257343142882,38.52228254037154,63.14900702346597,21.77085045166914,0,00000788.wav,id_04,valve,normal
62.37311532572801,46.48209281916699,72.366917729144,60.70643752966292,42.35081707196306,59.86544302216716,25.40512026834566,1,00000045.wav,id_04,valve,normal
62.91940067608158,43.72226157414588,72.39059014450777,60.84197219383806,42.360043170632345,59.10249960417292,24.71165866706795,1,00000103.wav,id_04,valve,normal
61.315290821001526,49.77397983773125,70.22106784457598,58.43046560995281,44.62494619336407,55.56265948275143,27.66538673653369,0,00000760.wav,id_04,valve,normal
64.18738661952804,41.46431280683147,71.33491084909627,60.39754467120772,42.95317098839924,58.31511468928727,24.589721376797648,0,00000001.wav,id_04,valve,normal
63.2191508096127,46.46187011425218,70.77935891126344,57.05994027124341,44.84403424195561,56.37415457742914,29.75379861886555,0,00000823.wav,id_04,valve,normal
62.55701829363037,42.34604544504273,70.76827647681581,54.94970615870282,45.31549680004974,57.74705895864773,29.87156490752541,0,00000710.wav,id_04,valve,normal
63.45018982652508,40.08124308749457,70.51304345595764,55.69489294951199,43.71929170789776,57.10139343894908,26.5551908249526,1,00000614.wav,id_04,valve,normal
60.523513496875694,45.28860464496937,70.81444982595536,57.72271504191947,45.222143449742376,55.91536527322109,29.73077430795362,0,00000790.wav,id_04,valve,normal
63.78701617672991,41.89490330868054,73.28730024848902,59.3195546477295,40.48792592608391,61.0150925558379,22.9402894207606,1,00000408.wav,id_04,valve,normal
61.61283761646146,45.000991942049,70.33183702082219,56.34669879754578,46.03562644405929,54.92646349755503,28.47006819091379,0,00000736.wav,id_04,valve,normal
62.29669344603954,44.49074002331396,69.59324334762033,56.70708902452332,43.0506041906616,56.242235124684896,25.667629692541787,1,00000957.wav,id_04,valve,normal
63.489909846484494,42.013301059957655,72.98150747920721,59.54924539102848,42.43576287954522,60.07181534195284,25.20242360535571,1,00000366.wav,id_04,valve,normal
63.90249585047016,45.74530825300626,69.62505360297395,58.66993905517365,44.99301417127423,55.00358092900725,28.47574022880121,1,00000918.wav,id_04,valve,normal
64.28408437240816,39.47573255199542,72.63376741953185,59.11942479054324,42.79501708284347,58.93931514197197,26.04089842365323,0,00000267.wav,id_04,valve,normal
62.53954258472746,41.9133394580513,72.59439429201134,59.99117383461522,41.68888864070466,60.63580486430969,22.643721959363564,0,00000230.wav,id_04,valve,normal
64.51175804767007,42.814307811032734,70.47157809401261,58.30986538296412,44.77072002692191,57.0954639085443,27.99312690152251,0,00000996.wav,id_04,valve,normal
63.64994545808884,41.60302246664584,71.14701002824933,54.42620158856608,44.4128392481572,57.31511357831447,29.6477645501128,0,00000635.wav,id_04,valve,normal
64.8135198004255,41.4479132556034,72.74445626444029,60.983075984955306,42.21563005830099,60.16099360122256,24.46621881654092,1,00000251.wav,id_04,valve,normal
60.56896205453685,47.074046237201046,70.48583774431707,54.8898151915372,46.83534162496387,55.879103987531664,32.128023222448526,0,00000783.wav,id_04,valve,normal
62.945597052107445,44.01648721610263,71.14287468170566,62.59779095934314,40.258932311033774,57.43557029738743,19.905717752146465,0,00000819.wav,id_04,valve,normal
63.6174466480561,41.3205690710769,72.21391659197842,61.095875471233526,42.23160590506721,59.48952208836566,24.38380719262509,0,00000141.wav,id_04,valve,normal
65.29376879680848,40.97877191372773,73.15786182973868,59.16066631278257,40.34955496796231,61.058596071080686,21.74769497320565,0,00000316.wav,id_04,valve,normal
62.63516884200379,40.99458843960896,70.13953770613625,55.022600338913705,41.59515150206107,57.73082400613959,22.16382938364142,0,00000587.wav,id_04,valve,normal
63.93610441166152,41.8646053958984,72.95846613703651,60.244293628641,41.38587099577788,60.479620039646605,23.17119924484623,1,00000331.wav,id_04,valve,normal
66.54625553456941,41.37146515680795,73.42763501484967,59.22290167833952,39.16525657913744,61.83287130737983,19.591186570023645,0,00000295.wav,id_04,valve,normal
64.43343062036652,40.58269517114583,73.4628474712513,59.00249298343853,42.661377350506086,60.40149362660007,26.491943371258166,1,00000262.wav,id_04,valve,normal
62.67087503357672,43.78424959808918,72.94739009459568,58.727589106321794,43.84897763174723,59.46747210445486,29.364093962889708,0,00000432.wav,id_04,valve,normal
60.93671504239521,48.13399097339683,70.49177301238555,59.99570264925112,44.62438572828228,58.395620798604185,29.34772321591202,1,00000862.wav,id_04,valve,normal
64.63985255650084,41.54169672492969,71.1801948261564,55.54178055304452,40.987909136797015,59.743840485729166,22.04336608649608,1,00000582.wav,id_04,valve,normal
65.16666990583556,41.07400616153007,73.08934387459855,62.54505661811944,39.72975744641367,60.95194617745659,21.108304859884587,1,00000272.wav,id_04,valve,normal
64.67016399882033,41.00105238301008,72.66185089550098,59.2871108367932,40.41043271543911,60.62197026511068,21.94428245341448,1,00000270.wav,id_04,valve,normal
62.65431237206056,42.81355388242004,70.27768269909902,61.03590968377369,44.05705499882786,57.2978311338522,26.533686401924705,1,00000987.wav,id_04,valve,normal
63.95206951021595,42.06802226480013,73.29882811648949,59.70044726879191,42.5652306829114,60.20497422518254,25.45098344258336,0,00000319.wav,id_04,valve,normal
62.25353045574127,41.3218691333222,70.34228723362276,55.2088615736838,41.811924412379824,57.93304772133564,23.09522621380665,0,00000569.wav,id_04,valve,normal
66.02236959729962,41.6992762373829,71.30713682900192,56.61625923392837,41.09290247532687,59.601217496879855,23.74337233509167,0,00000643.wav,id_04,valve,normal
63.680470400811146,41.42302711181168,71.72800233201693,59.41815285073245,42.310062134712645,59.55554895521786,26.057199214399343,0,00000142.wav,id_04,valve,normal
64.57833110987937,42.2281586098506,73.31175118675037,62.647851413650905,40.90992077521364,62.043261731201376,22.98484388195631,0,00000202.wav,id_04,valve,normal
64.7666686434666,42.58227090944334,73.25698679594021,59.32341308579407,42.716679171707504,59.84637263051379,26.190073616240177,0,00000413.wav,id_04,valve,normal
64.40103759787456,42.133152722971936,73.12108631349348,59.6866109002484,41.00867582069067,60.87615201612508,22.78944637939007,1,00000196.wav,id_04,valve,normal
63.23329852435708,41.18215083645167,72.04707999226785,59.31412343053473,43.45507355079673,58.56594205291225,25.951172577467705,1,00000264.wav,id_04,valve,normal
64.53757052128944,44.83511827525975,71.30039404368347,55.17400092757682,43.80246481641159,57.584216282263775,28.53536669077773,0,00000531.wav,id_04,valve,normal
64.1335867847917,41.16729884559834,73.13286799669783,60.61533497618389,42.03485074213454,60.24722385095902,24.5508503274512,0,00000252.wav,id_04,valve,normal
61.30956059406134,41.261830308929206,70.94425471068357,55.81710366946284,43.4576230519101,57.39214810656621,26.38237729856987,0,00000576.wav,id_04,valve,normal
61.52939378654071,44.39580708753988,70.03842726299656,57.69329824743772,43.21018176093651,56.82285662185242,23.47619952781925,0,00000738.wav,id_04,valve,normal
59.75355541531036,45.96893761899391,69.04789880637809,55.0614244829068,48.246374547980245,54.93166755035544,32.98995499929757,1,00000740.wav,id_04,valve,normal
63.63102967651244,41.84134658384945,73.28662988360725,60.28130564137362,41.49185646664415,60.5912538476437,23.71998187490914,1,00000247.wav,id_04,valve,normal
61.22498851270905,45.49594961744391,70.26456048207285,57.84093301438001,46.162248903183865,55.0758724367637,29.78445175637227,0,00000926.wav,id_04,valve,normal
64.05315430407123,40.01715313726267,73.50450015578447,59.56201976611781,42.11846110191579,60.74339969236307,26.2248006758134,1,00000412.wav,id_04,valve,normal
63.29138748361788,42.302297350173056,72.99228488484934,59.72487861927024,42.89220819965339,59.632365177394206,26.045579614983723,1,00000389.wav,id_04,valve,normal
60.07133575192597,50.09404449181162,70.4365585762097,57.20010335840797,46.1769390635973,57.849324930743855,29.662307392893908,0,00000796.wav,id_04,valve,normal
63.06092054373664,42.9592615222228,70.94489655654608,56.09580351751268,43.43919998828174,57.66871279932405,26.499772190743748,0,00000601.wav,id_04,valve,normal
64.66217419303916,41.23890689766324,73.14359746379073,59.48510721592775,38.166783850288375,61.76836738201356,19.166482286206488,1,00000654.wav,id_04,valve,normal
65.02856117918881,41.34292780208523,72.9998985523805,59.02219588963201,40.46088176328381,61.13266295189764,21.471077235540683,0,00000456.wav,id_04,valve,normal
62.25391086814838,41.13669209833927,72.61386342398563,59.0160103089421,42.95025827733792,59.0768520394097,26.42047885018072,0,00000386.wav,id_04,valve,normal
62.73901871793689,43.73367593343061,70.5471909882796,57.93223946437973,42.94736571184929,57.41750699907431,24.345105413934764,0,00000982.wav,id_04,valve,normal
58.410984594799686,51.89229712996254,70.49727198529547,56.319950511482986,46.80118980368213,54.970626252034734,31.791871332875992,0,00000909.wav,id_04,valve,normal
62.36130463221977,41.20129021731774,70.66014690025614,55.992658973259694,41.21199625792096,59.016507685287735,22.313246615446342,0,00000693.wav,id_04,valve,normal
64.4750532574383,41.681776125070016,72.98870720578176,59.06053340534531,41.09637854157012,61.440966301440966,24.38153982646605,0,00000236.wav,id_04,valve,normal
61.95526522506336,43.66142200079676,71.09483240268742,60.14157876751953,43.59945627216769,57.567928685082585,27.158672121333773,0,00000501.wav,id_04,valve,normal
