DPF,Hp.SD.1,Hp.mean.1,Jitter.APQ55,Jitter.PPQ5,Jitter.RAP,Jitter.local,PPE,PPF,PVI,RelHp.1,Shimmer.APQ11,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ55,Shimmer.local,filename,Fo.mean,Fo.std,Jitter.DDP,Shimmer.DDA,Jitter.absolute,Shimmer.local_db,praat.hnr,signal_analysis.hnr,hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,machine_type,machine_id,label
74.41037735849056,8.754238815682582,-17.6408047585868,5.633880578731739,3.957674082172536,3.730188370742104,6.239052308337941,3.0683397137851003,31.25,2.350615921019908,0.0378859007065564,13.76830586944865,10.438953814496706,11.811209432007049,16.03125954825512,18.36395476950895,00000549.wav,171.54544653583682,54.16951754131416,11.190565112226311,31.31686144349012,5.87905604719764,1.59810859521776,-0.67595900192307,2.2059537762611217,57.67209253331194,60.91760034714301,61.44878185126294,63.07299672232785,48.47385196158677,47.58968876279386,29.33982439018602,1,slider,id_00,normal
77.80337941628265,5.907324416839906,-9.158083121631815,3.239570086266604,1.6835419916511218,1.6334404958940263,2.6856520134496185,2.487592052972032,11.597542242703533,1.2100193074224763,0.0663772285911518,12.810538595265388,9.752520820650975,10.84124266976199,15.77002712675016,17.198516877778296,00000759.wav,131.58852546291092,12.464898860587695,4.90032148768208,29.25756246195293,3.295926210607225,1.488026253415769,4.575124596590314,5.219158682342389,51.70707155140178,61.33849477037543,55.12357205518597,55.74627933463879,54.98288876438644,46.38121385220117,32.720120304284336,0,slider,id_00,normal
74.51473759884975,8.3008429796997,-9.293726986517791,6.972711408596349,5.504812417248417,5.0378574742287805,8.507361444711325,3.724468065586896,24.76635514018692,4.293217402803846,0.0568357170377027,17.821978839134196,14.34057905479902,16.76873143171487,21.40387320037565,25.32351449022868,00000453.wav,280.8308641233195,50.77905589630832,15.113572422686342,43.02173716439705,4.888888888888889,2.314604051679165,1.4306367603585617,3.500034527438779,48.33398863036007,72.37581264915146,52.50121054295928,59.08644886929034,57.91823780010305,40.64541489548245,34.99682880629625,0,slider,id_00,normal
75.5722178374112,8.629352485643654,-9.634791862276089,7.194186087680094,4.431115763842771,4.253743088920551,7.182241330489089,3.3143810907890865,20.00789265982636,3.673659606539283,0.0547520858875547,16.891997407799412,15.092564419492655,16.117367661837722,20.272448842133173,25.8604892051899,00000278.wav,254.4820711039169,60.29977004275966,12.761229266761651,45.27769325847797,4.530990919857876,2.2616601349991234,2.505098544615909,3.430536660578691,52.740661641560166,58.895204265120654,54.76522765894979,58.238866652507255,57.36844974940888,46.139174672145,33.76966913301497,1,slider,id_00,normal
77.18416090509113,6.572115386914503,-22.66405489994896,3.536986870531837,2.1255839243614525,1.8364058594417247,3.0207169922241213,2.618031557047743,11.81646763042112,1.2497239398533833,0.0342042063029481,12.856667746912953,9.73005777528054,10.969019629611706,15.925333784068656,17.159437052303588,00000787.wav,159.41560123117893,55.49118884802243,5.509217578325176,29.19017332584162,3.035849056603773,1.506407117978171,2.801146103124434,3.636751740944804,62.54108366999392,59.42704510046502,56.830214287020006,58.267333618444745,51.54806111734928,46.53260228171752,29.89487846893077,1,slider,id_00,normal
75.19835439318248,9.108400066451416,-14.924766372302866,7.110175997865779,5.437891576329259,5.165023827420247,8.516813106358786,3.786883920242067,18.68939171319424,2.9473349253644106,0.0416091655066918,19.50323168998608,15.71873640401238,18.08508199735006,22.43111055827308,27.9076418648574,00000533.wav,349.25740002472384,79.265119930575,15.49507148226074,47.15620921203714,4.002351557907113,2.507829207935877,1.9358603489037,3.528134207010576,48.55059472751242,70.68822484465497,53.44122158421152,59.09510316212718,57.21983842891543,41.53376161027284,34.688783435191894,0,slider,id_00,normal
75.58287409919457,7.65260789503809,-14.090926087927937,7.465059337945607,5.621897571135462,5.266591472867162,8.67936981052187,3.041044877331688,32.47138618058499,2.711534398716231,0.045990683979127,19.94116158721954,16.005059702980326,18.17883514380188,24.080029621066217,28.115857113161464,00000604.wav,235.86868492162856,73.91680526410748,15.799774418601489,48.01517910894098,5.882103477523325,2.6547903088731992,0.9351211918303792,2.163459797224537,51.19982538978246,67.37377998825825,51.02611798147142,55.207215366806444,58.45824107241557,38.68279707564263,36.090684633478936,1,slider,id_00,normal
74.90820073439413,7.788857166834401,-12.899801063481448,7.208259266981448,5.462972054467426,5.060388650202059,8.535568480303061,3.486578572966229,29.13096695226438,2.9929001889489326,0.0483356624130734,17.077121938991688,13.576420676912928,15.716701735236608,18.65431113884047,23.98581368978033,00000863.wav,246.76844959231417,37.70012537192482,15.181165950606175,40.72926203073878,5.568979591836735,2.11986582666925,0.3132409925397022,2.512089439778501,49.03751348277012,62.539127897977096,55.951494264709154,59.06145996884028,52.79918688051968,42.920215122403526,31.238304213641733,1,slider,id_00,normal
76.02305475504323,9.14397873426047,-14.898710997589053,8.186565856116768,6.099718450565457,5.713076753192628,9.393338266410629,3.935077558817108,23.19884726224784,3.1950991433958498,0.0415926841444571,21.352311070633583,17.15257399403433,19.63987468130757,25.193970895702595,30.34890414198531,00000031.wav,353.21161126762854,71.93336463427552,17.139230259577886,51.457721982103,4.329489766503315,2.75068014062228,1.5510940816012513,3.1418772074360883,47.31995857808357,65.79900349508021,51.2707072867882,57.95744936696856,58.138930895713074,40.1302750937874,36.42927587204122,1,slider,id_00,normal
76.95873898933704,8.216949462265184,-13.959621888017804,5.239530943378949,3.726881459494106,3.7011356898119208,6.117932980142936,3.209470392882305,19.1006026889198,1.9498738603435068,0.0450926333112913,15.21369494702222,11.14542690699955,12.920071825272675,17.427419928140694,20.12741744080018,00000808.wav,217.8275224804005,55.01500750394893,11.103407069435764,33.43628072099865,4.534786641929499,1.780185434840108,2.5886800178621074,3.66915506538686,53.71546726790041,62.20783255380382,59.0750689589342,60.07071114625267,50.93234096128448,49.55118692063222,29.84289214030701,1,slider,id_00,normal
