DPF,Hp.SD.1,Hp.mean.1,Jitter.APQ55,Jitter.PPQ5,Jitter.RAP,Jitter.local,PPE,PPF,PVI,RelHp.1,Shimmer.APQ11,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ55,Shimmer.local,filename,Fo.mean,Fo.std,Jitter.DDP,Shimmer.DDA,Jitter.absolute,Shimmer.local_db,praat.hnr,signal_analysis.hnr,hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,machine_type,machine_id,label
74.92625368731564,8.984494765019729,-12.93941913385932,6.206401334745131,5.098065622843375,4.545382434385859,7.689969218046698,3.317834234931621,25.9165613147914,2.3678387813086905,0.0456122937087035,15.810901395864068,13.151967050533578,14.709988262785412,17.042900173833225,22.8559125433386,00000000.wav,237.9202803113237,85.25693177401952,13.636147303157577,39.455901151600735,5.182967959527825,1.966249980327151,-0.7706506739572782,1.1772917391946298,52.32933500313607,60.72888187780522,58.78179180001175,63.8419601811493,48.515140840604246,45.83548524003057,25.18906727838498,1,pump,id_06,abnormal
74.89293361884368,8.973287838173164,-16.89865289840374,3.769621987172613,2.954491830429747,2.735538512479706,4.472003290618947,2.927202306790462,20.82441113490364,1.5486122381127756,0.0386519129037054,14.481797637023794,10.99164065595754,12.685713279622505,16.91842971905788,19.593614367316626,00000001.wav,188.33414382436493,53.66189418900358,8.206615537439117,32.97492196787262,3.826459560792716,1.735542932242948,0.3949834046049804,1.567880954676358,55.00032314477326,62.7877684172032,57.07574963120571,58.7251737826482,51.086801628170754,46.22666879814412,30.433036763453146,0,pump,id_06,abnormal
74.92616656822209,6.977218806281927,-14.235350231266422,8.301068102633208,6.579152521295555,5.900108089376918,9.924838866974603,4.191840395626163,23.36089781453041,4.735431294186686,0.047141861894705,20.77673221908845,17.3592563427761,19.61824535913472,21.716649432580752,30.20092619440276,00000002.wav,340.8325892639786,67.50756705847319,17.700324268130753,52.0777690283283,4.688035450516987,2.6710363783983904,-3.362632006459062,1.2465454977977588,51.89922781523819,68.56006953295056,55.8287560575486,61.79242454034551,53.90142970963829,43.00897237397807,32.70479618729828,0,pump,id_06,abnormal
73.83444338725023,6.465558233988467,-10.341400422151978,5.050207168977306,3.946253510572807,3.653657600668276,6.125388579110488,3.5403898071956443,23.73929590865842,2.598164075001588,0.0594991646293274,15.35925057536355,13.015613000286503,14.26085863074966,17.07396475539702,22.67165691327947,00000003.wav,222.51525238953232,26.35600394506816,10.960972802004829,39.04683900085952,4.660161827701095,2.085586909102807,3.276400690102885,4.392989535751872,50.56635036780398,74.00225689697042,51.62967681806072,56.377845907021296,59.20573835992104,43.43929663721238,34.26631730344248,1,pump,id_06,abnormal
72.1318493150685,4.495762718430831,-9.25159987074591,5.5065831728637535,4.556594392311182,4.129836949854103,7.071504229052751,3.5610620424188304,22.68835616438356,2.591023458332077,0.0727412253450925,15.32909305477281,12.385409290556463,14.494991158044526,16.34649272899818,22.00544313987326,00000004.wav,234.0631351631837,20.72158663284469,12.38951084956231,37.15622787166939,4.840256959314775,1.9435769992273872,-2.7328976283076,0.4777552023179518,53.04229814165899,53.25788380822313,59.636662575401886,65.91159611532979,48.7063784743865,47.81877484301719,25.317442929622224,0,pump,id_06,abnormal
73.20594479830149,3.444010004813974,-6.034043298651189,5.625086644597315,4.730327991151867,4.411896311375986,7.552796468127065,3.5534533073942787,24.54352441613588,2.5598121990586726,0.1055068976700522,15.71850474973354,13.421186031616577,15.242429534035995,16.978607270745634,23.614461381228484,00000005.wav,236.3144527794913,13.637407013245456,13.235688934127957,40.26355809484973,5.127017841971113,2.082146843006937,-2.206144700087169,0.8571687133727545,53.32350324220397,56.71422237026682,57.77544704535995,64.46391036437066,51.27622984189244,45.46982619042849,27.3102818188486,1,pump,id_06,abnormal
71.95500387897596,5.482703209167195,-9.526311629162835,7.386066067074534,5.321822280532631,4.608406375292709,7.990893468980486,3.8304453274270287,23.467804499612104,3.560464430327708,0.0666266247832735,17.29439420066556,14.667477767500634,16.45867199471283,18.723988351168323,25.461280504240086,00000006.wav,259.5392485781116,41.29670313914369,13.825219125878128,44.0024333025019,4.956926658905704,2.2683962960254744,-2.8547831469624083,1.0223706753357942,51.556304505801,56.977601988344034,57.85374943504192,64.25780961343081,51.29610851097488,43.83090330805207,27.94648856333988,0,pump,id_06,abnormal
73.07550644567219,5.400075151423164,-13.840567067826829,7.343175789979053,5.236951171357273,4.701370085899517,8.024794237897485,3.764825772576924,21.694290976058934,3.678882748451974,0.0519733171380066,15.315942963107592,12.718387517236238,14.141159257579078,17.5584971751185,22.117114988595272,00000007.wav,272.3602612084936,51.59732867529925,14.10411025769855,38.15516255170871,4.72623434045689,1.9402906506766744,-3.633361721192443,1.036091091682593,54.52445197271646,50.170773199711405,61.50785040477088,67.1246771238566,45.93388503067151,48.62482124172092,22.67336791319027,0,pump,id_06,abnormal
72.82458563535911,6.311079915496252,-14.622185272201737,7.518989848075663,5.532822415844511,4.903569444291158,8.419925303535788,3.8207580372555214,21.30524861878453,4.462346801930839,0.0477708561485036,18.13744320027376,14.815669234702767,16.42653990499108,20.44417002177525,25.94837146596628,00000008.wav,291.2074558737268,57.82213763806941,14.710708332873471,44.4470077041083,4.649740932642487,2.306853801226177,-2.7386982008071272,0.6356042825812634,51.26536337359301,58.0911698717685,57.926353079584615,63.77590073621958,49.12770461043964,43.57949226416712,25.530573876342512,0,pump,id_06,abnormal
71.73439767779391,6.17643032493639,-12.143889858640792,7.47357851784599,5.389709836529859,4.648193850947387,8.048480372734817,3.7772046598599904,20.682148040638605,3.700143985711241,0.0545841988556742,17.145358935097445,13.672459638619328,15.384582154275812,19.80079994837219,24.14104174538413,00000009.wav,276.90157141446275,35.79352156680439,13.944581552842164,41.01737891585798,4.66896551724138,2.128625052450757,-2.2045435131455,0.5995018260555225,50.24792368145376,50.96626448412199,57.57923506172511,63.02375364210068,49.01876356532847,42.995706300009616,24.039729541828653,0,pump,id_06,abnormal
